date,temperature_mean,temperature_max,humidity_mean,humidity_max,dew_point_mean,dew_point_max,precipitation_sum,rain_sum,cloud_cover_sum,wind_speed_10m_mean,wind_speed_10m_max,wind_speed_100m_mean,wind_speed_100m_max
2018-03-25 00:00:00+00:00,30.123416958333333,37.663002,64.81052741666666,94.45467,21.721333416666667,24.313,0.0,0.0,815.5000017,10.133989779166667,15.745627,15.651390874999999,23.73271
2018-03-26 00:00:00+00:00,30.00466683333333,37.963,62.78230558333333,91.63373,20.8713335,23.813,0.0,0.0,522.700003,10.085172520833334,16.923828,15.664957770833334,25.562534
2018-03-27 00:00:00+00:00,29.929666875,38.513,64.88250275,97.34267,20.981750083333335,24.263,0.0,0.0,787.700002,10.970589254166667,18.584509,17.503963520833334,27.25559
2018-03-28 00:00:00+00:00,30.279666875,37.563,67.336658875,93.9573,22.531750125000002,25.063,0.0,0.0,586.9000021,11.797901929166668,17.654688,18.403966125,26.654589
2018-03-29 00:00:00+00:00,30.960916875,38.313,66.45837979166667,92.56656,23.042166875000003,25.363,0.0,0.0,768.90000004,12.691172541666667,16.179985,19.110993208333333,22.33161
2018-03-30 00:00:00+00:00,30.7630005,37.063,67.67804766666667,95.65819,23.440083458333334,25.613,0.2,0.2,868.60001,13.290570500000001,17.654686,19.985518416666668,25.944988
2018-03-31 00:00:00+00:00,30.756750333333333,37.213,66.52109275,92.84326,23.146333625,25.013,0.0,0.0,696.300005,13.353189916666667,21.273533,19.92869754166667,29.168886
2018-04-01 00:00:00+00:00,30.600500291666666,37.013,65.80413916666667,90.92792,22.575500375,24.813,0.0,0.0,585.2999941,13.495778208333334,17.81909,19.884046166666668,25.603062
2018-04-02 00:00:00+00:00,29.08591675,34.613,73.36033983333333,92.82269,23.417166958333336,24.663,3.6,3.6,750.0999989,10.617152283333333,13.104198,16.550793125000002,21.749481
2018-04-03 00:00:00+00:00,29.7338335,35.813,70.70984054166667,92.555916,23.310916791666667,24.613,2.4000000000000004,2.4000000000000004,851.6999853,10.7978191375,15.124284,16.711331291666667,24.014996
2018-04-04 00:00:00+00:00,29.946333666666664,36.813,66.18621908333334,90.60321,22.092166833333334,24.763,0.5,0.5,508.1999958,11.392149070833334,20.721119,17.296258041666665,27.595823
2018-04-05 00:00:00+00:00,29.879666916666665,36.663002,66.89723141666667,92.53719,22.242166791666666,24.263,0.1,0.1,475.8000013,12.103036020833335,17.654686,18.4112365,24.535524
2018-04-06 00:00:00+00:00,30.13383358333333,36.763,66.61043708333334,94.48684,22.227583666666664,24.713001,1.3,1.3,1022.8000079999999,12.1495517375,16.923828,18.626115583333334,24.187069
2018-04-07 00:00:00+00:00,29.848416916666665,36.163002,67.36255120833333,95.3239,22.435916833333334,24.663,2.4,2.4,578.400002,9.243966620833334,13.797912,14.434023291666668,21.398056
2018-04-08 00:00:00+00:00,29.58175025,35.363,62.541976375,93.8936,20.610916791666668,23.963001,1.1,1.1,416.999996,6.6282672,13.397612,10.985937174999998,23.090569
2018-04-09 00:00:00+00:00,29.623416833333334,36.863,65.32809358333334,95.57983,21.44633358333333,24.813,0.1,0.1,366.2999908,9.8074532,19.06301,15.341930104166666,24.993439
2018-04-10 00:00:00+00:00,29.802583583333334,37.263,64.78251029166667,94.7588,21.202583416666666,24.113,0.0,0.0,364.1999936,11.397587883333335,18.751125,17.773133041666664,25.346148
2018-04-11 00:00:00+00:00,30.540083666666664,37.913002,63.631288250000004,93.624985,21.479666875000003,24.813,0.3,0.3,403.5000013,10.026410716666666,19.586117,15.371021375,26.415268
2018-04-12 00:00:00+00:00,30.958833625,38.213,61.88583070833334,90.39928,21.521333374999998,24.713001,0.30000000000000004,0.30000000000000004,538.2000051,10.6274593125,17.992796,15.854816625,25.38702
2018-04-13 00:00:00+00:00,30.973416916666665,37.513,64.6577095,89.89621,22.673417083333334,25.113,0.6000000000000001,0.6000000000000001,741.1999903,12.738531220833332,18.792551,18.922905625000002,25.932495
2018-04-14 00:00:00+00:00,31.6088335,38.363,63.08400270833334,88.08876,22.694250208333333,25.363,0.5,0.5,510.300003,12.040613633333335,18.25026,17.7623881875,24.717085
2018-04-15 00:00:00+00:00,31.615083541666667,37.813,63.22106054166667,89.39935,22.93800025,25.513,2.0,2.0,659.100002,11.32968115,19.255793,16.873530666666667,24.606731
2018-04-16 00:00:00+00:00,32.16925025,39.613,60.67729079166667,89.6688,22.5150835,25.613,0.1,0.1,582.900008,9.483013770833333,19.05281,14.314666358333334,25.071098
2018-04-17 00:00:00+00:00,32.00883354166667,39.063,61.31741258333333,89.11896,22.419250125,25.813,0.0,0.0,581.7000114,11.711663041666666,18.94024,17.469744208333335,26.168804
2018-04-18 00:00:00+00:00,32.588000541666666,40.613,61.35434254166666,86.82877,22.88591683333333,25.563,0.0,0.0,559.50001304,10.548475329166667,17.208603,16.0334405125,24.863468
2018-04-19 00:00:00+00:00,33.1838335,40.313,61.19695225,87.393684,23.425500125,26.363,0.0,0.0,681.0000144,14.346471645833333,16.215992,21.105242916666665,24.72495
2018-04-20 00:00:00+00:00,33.071333708333334,40.213,64.94605966666667,87.19335,24.725500166666667,26.813,1.8,1.8,705.000015,13.527354145833334,18.486622,19.934324166666666,26.009842
2018-04-21 00:00:00+00:00,33.00050025,40.013,63.6555675,86.11582,24.346333458333334,26.413,0.0,0.0,890.9999934,13.461729583333332,16.62249,20.075387041666666,27.059933
2018-04-22 00:00:00+00:00,32.375500208333335,38.813,63.04892208333333,85.861374,23.61716675,25.963001,0.5,0.5,721.20001504,14.108966916666667,17.373497,20.092035416666665,23.14103
2018-04-23 00:00:00+00:00,32.25258383333333,37.913002,62.27127725,88.669334,23.179666916666665,26.263,1.1,1.1,810.7000104,10.877619954166667,19.917469,16.3465402625,29.738703
2018-04-24 00:00:00+00:00,31.467167083333333,36.363,65.38446595833334,85.364426,23.615083541666667,25.963001,0.1,0.1,912.000012,11.582028954166667,20.018072,17.064047237500002,29.460672
2018-04-25 00:00:00+00:00,32.00883391666667,39.163002,61.078175625,88.60992,22.475500291666666,25.413,0.2,0.2,437.3999989,11.820817270833333,16.965895,17.885705145833334,25.96496
2018-04-26 00:00:00+00:00,32.483833499999996,39.913002,61.45338479166667,88.62185,22.731750208333334,25.963001,0.0,0.0,507.900011,12.955721670833334,16.862455,19.109407708333332,23.491207
2018-04-27 00:00:00+00:00,32.438000125,40.063,60.584551874999995,84.5042,22.635916750000003,25.713001,0.0,0.0,447.8999932,12.911372708333333,19.586119,18.870298208333335,28.082308
2018-04-28 00:00:00+00:00,31.72341683333333,38.813,62.03836462500001,90.96966,22.28591683333333,25.363,0.0,0.0,463.20000904,13.839259770833335,17.377226,20.79742925,26.200977
2018-04-29 00:00:00+00:00,31.927583583333334,38.813,64.321568125,86.59445,23.57341679166667,25.763,2.0,2.0,695.49999934,13.000975958333333,19.881649,19.18419475,26.400545
2018-04-30 00:00:00+00:00,33.210917125,40.363,64.32807275,87.18453,24.706750291666665,26.713001,0.0,0.0,349.500001,14.084999541666667,18.448023,20.62141,27.757378
