date,temperature_mean,temperature_max,humidity_mean,humidity_max,dew_point_mean,dew_point_max,precipitation_sum,rain_sum,cloud_cover_sum,wind_speed_10m_mean,wind_speed_10m_max,wind_speed_100m_mean,wind_speed_100m_max
2020-04-09 00:00:00+00:00,23.3565835,30.3045,57.54410295833333,86.68794,13.650333416666667,15.7045,0.0,0.0,863.100042,6.9967996291666665,10.446206,12.3962417375,23.4
2020-04-10 00:00:00+00:00,24.108666791666668,30.7045,52.46765991666667,82.001625,13.042000250000001,15.4545,0.0,0.0,329.7000131,8.350320554166666,11.246759,16.2001519125,24.48
2020-04-11 00:00:00+00:00,24.896166958333335,31.9545,54.10356983333333,86.32997,14.267000083333334,16.2545,0.0,0.0,562.5000201,7.508714958333333,10.383987,15.1206460625,25.488914
2020-04-12 00:00:00+00:00,25.894083249999998,33.6545,53.155350416666664,74.51911,14.529500291666666,18.4545,0.0,0.0,463.500017,6.972389229166667,9.504273,11.397987104166667,21.67487
2020-04-13 00:00:00+00:00,27.062833166666667,35.304497,55.278618208333334,84.194016,16.204500208333332,18.0545,0.0,0.0,484.8000175,7.129210795833333,12.181625,10.604850708333332,18.532133
2020-04-14 00:00:00+00:00,28.00449983333333,35.754498,52.33360366666667,84.465965,16.6378335,18.5045,0.6,0.6,749.700009,10.744885383333333,22.728518,19.1873690125,34.162083
2020-04-15 00:00:00+00:00,27.26491654166667,34.9545,47.232684791666664,70.69468,14.254500166666666,16.7545,0.2,0.2,387.6000121,12.09115085,22.884789,19.864585683333335,34.925568
2020-04-16 00:00:00+00:00,27.60033304166667,34.254498,45.728173625000004,73.61177,13.814917,16.2045,0.0,0.0,956.40005,7.053907966666666,10.137692,11.386009575000001,23.087763
2020-04-17 00:00:00+00:00,21.737833499999997,25.1045,69.10124370833334,89.74607,15.577417083333332,18.9545,8.2,8.2,1393.800089,12.079944933333332,23.584808,20.428068624999998,40.633778
2020-04-18 00:00:00+00:00,21.975333625,28.8545,70.23085091666667,93.22405,15.939916875,18.154501,5.3,5.3,310.4999993,9.327346820833332,14.773164,17.280675195833336,25.864943
2020-04-19 00:00:00+00:00,22.658667124999997,30.3545,65.320618625,89.99004,14.989916875,18.654501,0.1,0.1,222.9000088,7.3194176625,20.380579,12.4999446875,28.58545
2020-04-20 00:00:00+00:00,22.421166916666667,29.5045,63.396524625000005,93.17839,14.021166958333334,15.7045,0.6000000000000001,0.6000000000000001,755.4000184399999,6.910804033333334,14.039999,12.543143975,25.284714
2020-04-21 00:00:00+00:00,23.067000333333336,29.7045,58.48099379166666,89.968025,13.600333708333332,15.0045,0.1,0.1,138.90000314,6.825227066666667,16.75064,11.513902183333334,22.065973
2020-04-22 00:00:00+00:00,24.604500166666668,31.3045,56.16103479166667,91.160965,14.146167,15.8545,0.0,0.0,351.6000146,5.751842341666666,9.449572,10.220157675000001,18.03237
2020-04-23 00:00:00+00:00,25.841999833333333,33.1545,50.65665629166667,80.90224,13.59825025,15.804501,0.0,0.0,80.10000434,6.682773820833333,11.165805,8.668952945833334,15.876775
2020-04-24 00:00:00+00:00,27.03366675,34.2045,49.56615666666667,78.315865,14.396166875,16.4545,0.0,0.0,238.5000076,5.698432895833334,11.592895,8.2337343375,15.7908325
2020-04-25 00:00:00+00:00,26.512833375,33.8545,53.531547625,83.45661,15.210750249999998,17.654501,0.0,0.0,645.6000282,5.709836904166667,17.595861,9.882471670833333,23.358423
2020-04-26 00:00:00+00:00,25.310750083333332,31.6045,63.110165208333335,90.78856,17.148250083333334,18.3545,8.4,8.4,659.70001954,9.643294358333334,16.454008,16.477193229166666,28.08
2020-04-27 00:00:00+00:00,22.9065835,27.6045,71.901179875,90.210106,17.242000166666667,18.3045,6.0,6.0,624.7000045,13.624652779166667,22.79684,22.025800875,31.487143
2020-04-28 00:00:00+00:00,25.150333500000002,31.1045,61.999944875000004,88.46563,16.787833583333335,18.0545,0.0,0.0,380.1000074,6.6863115083333335,10.144082,10.602409841666667,16.575644
2020-04-29 00:00:00+00:00,27.491999916666668,34.4045,57.828529833333334,84.369736,17.514916833333334,19.4545,0.0,0.0,238.8000093,5.756807545833333,10.464797,7.6903759,13.363711
2020-04-30 00:00:00+00:00,27.912833000000003,35.804497,53.346123375,91.62478,16.048250125,19.5045,0.0,0.0,253.50001034,6.578971245833333,13.608762,9.107711825,22.545315
2020-05-01 00:00:00+00:00,30.025332916666667,38.804497,47.935456833333326,89.992386,15.902416916666667,19.154501,0.0,0.0,491.4000214,5.863340458333333,12.979984,8.892252212499999,18.278645
2020-05-02 00:00:00+00:00,27.931583333333336,34.754498,58.00309041666667,80.47158,18.360750333333332,20.154501,0.3,0.3,785.4000324,12.663487408333333,27.210379,20.320672712500002,43.86242
2020-05-03 00:00:00+00:00,26.023249791666668,33.9045,59.44528733333333,89.96703,16.43366675,18.5545,1.2000000000000002,1.2000000000000002,641.700006,12.085500779166667,25.338476,20.230410979166667,43.274933
2020-05-04 00:00:00+00:00,26.996166625,33.754498,58.28927683333333,96.34955,17.356583583333336,19.5545,0.2,0.2,604.5000164,4.868675683333334,11.726277,8.819629091666668,18.193361
2020-05-05 00:00:00+00:00,26.960750125,33.6545,45.470928541666666,75.83469,13.208666875,17.4545,0.3,0.3,302.70000684,8.200195783333333,20.721119,12.180814095833334,26.478973
2020-05-06 00:00:00+00:00,25.14408345833333,33.804497,53.866135541666665,80.32439,13.967000208333333,15.9545,0.5,0.5,390.90001614,8.637007729166667,20.948164,13.6799869875,27.897097
2020-05-07 00:00:00+00:00,27.0711665,34.9045,44.10038241666667,79.54527,12.42116675,14.804501,0.0,0.0,261.3000096,7.398846654166667,12.144331,12.551997095833334,19.813087
2020-05-08 00:00:00+00:00,29.346166291666666,36.9545,39.81167083333333,61.36659,13.267000083333334,14.7545,0.0,0.0,339.6000131,6.344728854166667,15.072783,9.569998441666668,19.453327
2020-05-09 00:00:00+00:00,29.406583041666668,37.2045,42.733612208333334,63.56345,14.539916916666668,16.7045,0.0,0.0,336.0000137,6.932039479166666,20.188908,10.425097658333334,26.141552
2020-05-10 00:00:00+00:00,29.179499791666668,37.504498,46.236607541666665,69.154396,15.529500041666667,17.9545,0.0,0.0,243.600008,11.325189320833333,19.296133,18.565016875,29.515608
2020-05-11 00:00:00+00:00,28.76283325,35.4045,48.940397,75.11074,16.300333583333334,18.7045,0.2,0.2,679.200026,11.053727554166668,17.072504,17.1223765625,26.983196
2020-05-12 00:00:00+00:00,29.758666708333333,35.6545,48.829429874999995,72.79896,17.267000166666666,19.0545,0.0,0.0,681.6000272,5.87566681125,14.145756,10.0990599875,26.944744
2020-05-13 00:00:00+00:00,28.658666291666666,34.504498,51.74153929166667,73.27512,17.164916833333333,18.3545,0.30000000000000004,0.30000000000000004,693.0000218,6.6374420625,12.57426,11.643394695833335,20.966715
2020-05-14 00:00:00+00:00,25.769083374999997,32.304497,62.266688208333335,80.97273,17.752416791666665,20.0545,1.7,1.7,605.400024,8.9767415875,19.137648,14.437525779166668,27.609911
2020-05-15 00:00:00+00:00,27.814916458333332,35.7045,49.290677375,84.194016,14.948250083333333,17.5545,0.0,0.0,3.9000001,10.0939969875,15.03835,17.779058145833332,21.42227
2020-05-16 00:00:00+00:00,29.119083333333336,37.1545,41.06642333333333,77.47649,13.32950025,17.5045,0.0,0.0,88.2000035,7.1936329,16.1198,13.395051070833333,24.693481
2020-05-17 00:00:00+00:00,29.606582916666667,37.554497,35.182634291666666,66.15284,10.944083441666669,16.5045,0.0,0.0,276.90001060000003,8.209954462499999,13.004922,13.781131058333335,30.385365
2020-05-18 00:00:00+00:00,28.85241625,37.504498,33.861427416666665,58.885494,9.612833541666665,13.9545,0.0,0.0,148.8000035,8.962069541666667,19.513195,14.399572558333334,26.302181
2020-05-19 00:00:00+00:00,28.114916333333337,34.3545,31.49079225,55.087654,8.581583520833334,11.5045,0.0,0.0,295.20000699999997,8.448440716666667,16.09969,15.584085570833333,22.380884
2020-05-20 00:00:00+00:00,30.046166375,38.254498,30.225366833333336,53.673527,9.298250308333333,11.4045,0.0,0.0,0.0,9.465505174999999,15.807239,17.552656020833336,23.78453
2020-05-21 00:00:00+00:00,31.194083083333336,40.6545,27.762409833333333,51.98657,8.437833512500001,11.9545,0.0,0.0,0.0,10.522527745833333,16.831684,17.195490833333334,22.42427
2020-05-22 00:00:00+00:00,32.789916291666664,41.6545,31.086370916666667,52.580513,11.914916933333332,13.9045,0.0,0.0,118.80000388,5.4702633375000005,11.183201,8.170932445833333,16.215992
2020-05-23 00:00:00+00:00,33.479499708333336,42.4545,29.256218041666667,52.98088,11.877416891666668,15.4045,0.0,0.0,285.0000073,11.991450679166666,26.882141,19.496249116666664,37.038036
2020-05-24 00:00:00+00:00,33.325332875,40.4545,30.643544208333335,50.35447,12.585749999999999,14.1545,0.0,0.0,110.70000398,8.814666445833334,11.753877,13.94958275,21.924562
2020-05-25 00:00:00+00:00,34.212833124999996,42.7045,28.349406791666667,48.134895,11.767000345833333,15.7545,0.0,0.0,41.4000011,9.013359191666668,15.03835,12.063863875000001,19.373219
2020-05-26 00:00:00+00:00,34.63991620833333,43.3545,29.384099625,45.73745,12.648250249999998,15.0045,0.0,0.0,102.60000310000001,8.375975645833334,20.991426,13.8623440625,28.412645
