,City,Date,PC1,NO,NO2,NH3,CO,SO2,O3,AQI,humidity_mean,humidity_max,cloud_cover_sum,wind_speed_10m_mean,wind_speed_100m_max
0,Amaravati,2017-11-25,0.82426097623253,1.44,20.5,10.72,0.12,15.24,127.09,184.0,64.90653325,89.346016,819.000009,9.180352425,27.248455
1,Amaravati,2017-11-26,0.8147487626106098,1.26,26.0,10.28,0.14,26.96,117.44,197.0,65.52386704166666,95.19859,532.800023,7.759277279166667,22.183128
2,Amaravati,2017-11-27,1.0930566456300466,6.6,30.85,12.91,0.11,33.59,111.81,198.0,68.690749125,97.27576,618.900014,6.287075620833334,17.418196
3,Amaravati,2017-11-28,0.2509470677510125,2.56,28.07,11.42,0.09,19.0,138.18,188.0,65.60204691666667,94.871315,378.0000126,7.019016070833334,25.630886
4,Amaravati,2017-11-29,0.5374228705927189,5.23,23.2,12.25,0.16,10.55,109.74,173.0,64.33966375,96.3769,189.0000071,10.35587275,23.904108
5,Amaravati,2017-11-30,0.4846132812711709,4.69,20.17,10.95,0.12,14.07,118.09,165.0,64.39706600000001,88.89546,606.0000073,11.8572108125,22.725668
6,Amaravati,2017-12-01,0.5525165195536746,4.58,19.29,10.95,0.1,13.9,123.8,191.0,62.48734820833334,87.566826,569.4000244,12.406233625,25.864943
7,Amaravati,2017-12-02,1.1709952768700427,7.71,26.19,13.12,0.1,19.37,128.73,191.0,63.822605958333334,87.47361,409.500001,12.132978225,27.475807
8,Amaravati,2017-12-03,1.0064898742932136,0.97,21.31,14.36,0.15,11.41,114.8,227.0,64.09613845833333,92.80909,86.99999974,9.227366833333331,23.4
9,Amaravati,2017-12-04,0.894284880554912,4.02,26.98,14.41,0.18,9.84,112.41,168.0,64.71237283333333,91.36321,221.6999944,8.460808049999999,24.344624
10,Amaravati,2017-12-05,0.9315797623387111,3.7,20.23,13.72,0.12,14.02,117.93,198.0,65.527268875,89.42892,416.4000131,11.326015491666666,25.711662
11,Amaravati,2017-12-06,1.2991332293072149,1.6,25.65,15.12,0.11,16.54,117.21,201.0,67.08523016666668,90.2496,517.2000058,6.910149466666667,19.881649
12,Amaravati,2017-12-07,2.187985568247477,4.26,41.1,17.34,0.13,28.79,94.63,252.0,64.94180091666666,94.5528,649.500016,5.266419675,17.072504
13,Amaravati,2017-12-08,2.604069532507555,5.56,54.87,17.96,0.27,22.97,68.6,310.0,62.157154625,95.789055,260.7000081,7.816834975,20.808498
14,Amaravati,2017-12-09,0.8722808961943023,6.1,44.97,15.73,0.09,21.9,60.62,196.0,46.61481475,63.246635,201.30000904,9.713866220833332,23.42491
15,Amaravati,2017-12-10,-0.03932102559079183,1.73,33.85,12.56,0.1,13.65,68.15,132.0,46.46012291666667,71.65484,0.0,6.138231370833334,21.129885
16,Amaravati,2017-12-11,0.2642026293072751,4.93,41.64,15.2,0.16,18.37,73.75,147.0,61.344575041666666,98.47956,31.4999996,4.497346222916667,19.05281
17,Amaravati,2017-12-12,1.061266254993827,7.97,42.1,21.24,0.24,7.42,44.67,179.0,70.41274354166667,96.7002,715.7999954,4.9622531875,20.497883
18,Amaravati,2017-12-13,0.20642569370118008,7.2,34.78,17.63,0.15,5.81,50.16,145.0,71.78324608333334,98.19284,580.2999834,5.676405625,25.96496
19,Amaravati,2017-12-14,0.296282569090542,5.81,29.97,19.34,0.14,5.8,55.0,115.0,71.00813258333334,96.114944,603.8999994,7.830309304166666,22.702845
20,Amaravati,2017-12-15,0.45080713904743497,4.19,25.0,16.0,0.1,8.33,79.04,140.0,67.65787075,93.13226,536.6999941,9.323334720833332,22.366402
21,Amaravati,2017-12-16,0.8518506050953822,8.77,40.92,15.56,0.17,8.51,73.17,156.0,61.927955875,93.0994,303.00001119999996,7.686641629166666,23.333443
22,Amaravati,2017-12-17,1.8424095210468099,7.29,47.05,18.52,0.08,16.05,70.74,225.0,60.71846625,94.564896,119.7000031,6.827351258333334,23.966375
23,Amaravati,2017-12-18,1.7472873564031641,7.63,53.94,18.49,0.11,14.05,59.2,251.0,64.38570358333332,94.25159,270.3000047,6.697496270833334,24.066206
24,Amaravati,2017-12-19,1.851099213556355,2.74,43.09,19.66,0.13,15.45,66.9,228.0,65.88217041666667,96.331985,281.7000083,7.720405470833334,24.363249
25,Amaravati,2017-12-20,1.0680968730915836,6.77,47.47,17.37,0.3,13.35,77.54,223.0,62.63683954166667,94.47941,0.6,7.764578408333333,22.771244
26,Amaravati,2017-12-21,1.0593806091282212,7.02,49.55,17.28,0.14,13.58,79.71,170.0,66.39876720833333,97.86029,194.7000035,7.1804752291666665,19.245697
27,Amaravati,2017-12-22,1.040640146584683,7.51,56.0,19.53,0.15,29.88,56.97,165.0,67.54644554166667,96.936165,99.899997,5.618611933333334,21.175837
28,Amaravati,2017-12-23,1.1912716913478634,5.24,42.0,20.78,0.15,11.85,73.09,159.0,67.27217312500001,97.226295,53.7,6.4280896,18.278645
29,Amaravati,2017-12-24,1.6960962398128714,3.75,47.68,23.68,0.22,10.85,62.78,232.0,67.783706875,93.95279,319.8000059,7.040555783333333,23.34455
30,Amaravati,2017-12-25,1.939069033491381,1.69,31.06,21.66,0.1,12.23,76.07,242.0,69.94989166666666,98.77048,25.1999998,5.750325495833334,20.570463
31,Amaravati,2017-12-26,1.8646051615817398,4.97,43.54,22.52,0.17,18.07,64.6,274.0,66.91244741666667,99.38218,297.5999929,6.064422904166666,16.704155
32,Amaravati,2017-12-27,2.056361674844571,9.59,63.48,21.06,0.23,17.01,63.87,259.0,64.36408454166667,93.04328,365.700008,6.807152554166667,22.691423
33,Amaravati,2017-12-28,1.568110767150007,10.95,64.53,18.87,0.27,15.52,62.49,225.0,60.83173791666667,93.87831,30.3,7.152007145833333,20.466246
34,Amaravati,2017-12-29,0.8485535089677015,6.14,46.65,18.2,0.17,9.47,67.11,177.0,62.856007625,95.66299,132.6000023,7.6481728291666675,23.928492
35,Amaravati,2017-12-30,0.16134198939965103,4.6,33.26,16.86,0.1,8.26,66.91,120.0,67.25923216666666,95.41319,434.400016,6.227856283333334,21.892027
36,Amaravati,2017-12-31,0.5003112482201034,5.51,39.5,17.82,0.08,11.45,61.91,120.0,53.29048154166667,96.02136,545.7000234,7.565130466666667,24.312662
37,Amaravati,2018-01-01,0.20235642959575892,3.45,23.36,18.03,0.09,26.05,87.55,120.0,55.571922416666666,84.80354,282.90001,7.1949813958333335,25.233404
38,Amaravati,2018-01-02,0.27018553012234,3.87,23.14,19.57,0.09,12.81,81.38,132.0,66.24343404166667,94.312836,463.599996,6.057175979166666,22.961115
39,Amaravati,2018-01-03,0.776073214122207,5.01,39.99,25.61,0.09,16.82,80.3,136.0,60.07035483333333,94.572945,644.9999959,6.778149782083333,20.00512
40,Amaravati,2018-01-04,1.6129258975497962,5.84,53.79,19.45,0.11,16.93,71.09,182.0,62.304694291666664,98.76302,478.8000042,5.99966195,20.393293
41,Amaravati,2018-01-05,1.4854146234309111,6.38,56.39,21.02,0.08,23.11,68.79,222.0,60.77239420833333,97.51617,70.20000280000001,5.646132566666666,19.855558
42,Amaravati,2018-01-06,1.2100051657368454,11.05,61.55,18.71,0.07,11.86,90.8,230.0,60.49563954166666,95.97632,354.3000117,5.8367326125000005,23.675303
43,Amaravati,2018-01-07,1.0656362890876374,6.45,46.9,20.18,0.07,9.63,96.49,224.0,63.132269208333334,96.29605,102.90000254,5.590751099999999,23.469128
44,Amaravati,2018-01-08,0.9202952032850206,3.97,34.93,21.59,0.09,12.81,118.91,217.0,62.74341595833334,96.91421,211.5000031,7.576093108333333,22.862123
45,Amaravati,2018-01-09,1.0385740330411788,4.44,37.58,17.71,0.05,17.77,137.61,230.0,59.523266041666666,89.04779,225.0000077,7.417017516666667,21.203358
46,Amaravati,2018-01-10,1.3003908117695309,3.9,37.31,22.35,0.1,13.4,121.72,229.0,64.86933808333333,93.174866,231.3000017,6.8454975875,18.39878
47,Amaravati,2018-01-11,1.2759695927026804,3.95,42.52,23.66,0.08,35.39,106.17,229.0,69.26380720833333,97.57066,802.200003,5.1168034874999995,19.164719
48,Amaravati,2018-01-12,2.0577465350299966,4.54,52.24,24.74,0.04,36.01,82.2,235.0,68.321162,98.480125,394.2000014,4.839608486666667,21.316135
49,Amaravati,2018-01-13,0.7527696732850889,3.85,36.41,20.06,0.05,14.36,72.16,214.0,67.64254404166667,96.68176,411.9000011,5.126150945833333,25.233406
50,Amaravati,2018-01-14,0.9969091132429735,3.65,28.32,21.23,0.05,4.83,62.6,186.0,67.05027837499999,95.79373,394.199999,6.107469145833334,23.893261
51,Amaravati,2018-01-15,0.6211205866523258,2.96,21.35,20.38,0.05,8.75,69.99,172.0,67.24697816666666,96.98502,452.3999961,6.001871791666667,23.34455
52,Amaravati,2018-01-16,0.26566442290250497,3.22,20.25,18.78,0.06,4.7,54.92,138.0,68.26456554166667,97.8651,478.1999934,6.0119628375000005,24.288662
53,Amaravati,2018-01-17,0.33765931698551066,3.71,26.26,20.29,0.06,6.43,45.63,125.0,67.90250795833333,95.71951,551.3999996,6.041964983333333,22.101183
54,Amaravati,2018-01-18,0.44233987254759494,7.36,45.13,21.68,0.05,7.21,45.97,132.0,64.42522675,98.45294,339.9000086,6.359277954166667,25.56
55,Amaravati,2018-01-19,0.40337335552192616,6.98,45.4,21.32,0.06,8.83,50.28,111.0,63.84465624999999,96.02729,78.60000020000001,4.973268825,25.582806
56,Amaravati,2018-01-20,0.800768604279456,9.56,56.53,21.88,0.13,30.48,51.98,137.0,65.12572420833334,93.65667,51.299998,5.0875148,23.664352
57,Amaravati,2018-01-21,1.0244246072903396,4.99,38.15,19.33,0.05,11.04,59.76,172.0,63.32108541666667,93.09685,117.000002,5.589134058333333,22.79684
58,Amaravati,2018-01-22,0.9701196422217612,5.98,45.36,19.12,0.06,10.32,58.53,160.0,63.26199808333333,95.3822,123.30000054,7.2040273125,26.552288
59,Amaravati,2018-01-23,0.931337771652577,6.16,45.43,20.29,0.06,10.18,58.04,163.0,63.526963916666666,94.80614,120.6000057,6.4095253083333334,28.03612
60,Amaravati,2018-01-24,0.9014736069898118,5.09,44.96,21.11,0.06,7.22,50.69,165.0,65.47876241666667,95.745026,426.900013,5.9288493749999995,24.503809
61,Amaravati,2018-01-25,1.1097883692443504,8.4,59.92,23.45,0.06,31.01,40.77,139.0,62.547824291666664,98.76861,358.800009,5.521947529166667,22.805367
62,Amaravati,2018-01-26,0.9913067065792387,6.19,43.61,26.0,0.08,8.67,45.46,176.0,68.06115408333334,99.382614,831.600004,5.235188325,23.188583
63,Amaravati,2018-01-27,0.8275902566850815,6.1,43.84,26.3,0.09,7.62,43.26,162.0,65.318394625,95.7545,538.899999,5.464530520833333,23.14103
64,Amaravati,2018-01-28,0.8099255110990213,4.06,33.37,22.05,0.06,7.49,45.71,160.0,63.71338216666667,95.776566,380.4999992,6.381357154166667,25.671307
65,Amaravati,2018-01-29,0.811205466633586,4.3,35.82,20.24,0.07,12.16,53.0,142.0,63.42352962500001,96.66068,473.999994,5.8982270375,23.051247
66,Amaravati,2018-01-30,0.9443974874742928,5.36,45.76,21.73,0.05,12.45,45.35,172.0,65.61598154166667,96.655716,374.699998,4.722480845833333,27.36947
67,Amaravati,2018-01-31,0.8289947187925999,8.28,61.52,19.74,0.04,23.68,37.99,134.0,61.827599375,94.51629,1.8,5.341572358333333,29.522196
68,Amaravati,2018-02-01,0.7587735797300823,10.08,62.18,19.42,0.05,8.97,34.93,136.0,56.03216141666667,97.83186,0.0,6.445601475,29.179993
69,Amaravati,2018-02-02,0.27965019998559526,6.48,45.52,19.89,0.07,10.61,40.57,130.0,56.97938091666666,96.61792,23.400001399999997,6.397772170833334,28.038431
70,Amaravati,2018-02-03,0.029101200506747076,3.63,34.37,23.31,0.07,5.86,31.73,111.0,54.52883558333334,98.75783,21.9,9.7873940375,26.836306
71,Amaravati,2018-02-04,0.11436563147497855,7.91,35.16,11.19,0.06,8.16,32.58,117.0,57.231120375,82.214745,175.2000064,7.892128645833334,27.757376
72,Amaravati,2018-02-05,-0.2244917139569268,4.95,30.69,13.4,0.66,8.99,32.18,102.0,61.10354225,91.88675,528.3000153,8.474736375,25.711662
73,Amaravati,2018-02-06,-0.2749568212431533,3.21,28.53,17.9,0.81,5.86,28.72,108.0,63.451917875,91.69527,822.000005,6.8037818575,25.764534
74,Amaravati,2018-02-07,0.12543617402403817,6.93,37.27,11.05,0.97,5.25,23.36,99.0,57.845402,98.15235,1354.900034,4.184244858333334,14.24163
75,Amaravati,2018-02-08,0.16084400427409723,2.91,26.96,13.02,0.9,17.9,36.66,121.0,64.77278041666666,94.37517,601.8000273,6.4293279125,24.472057
76,Amaravati,2018-02-09,-0.9706999661592739,2.24,20.1,12.32,0.61,8.25,23.74,86.0,64.51809974999999,91.545944,965.90001,8.079157929166668,22.406927
77,Amaravati,2018-02-10,-0.8148478871076483,2.76,16.83,11.9,0.61,5.87,24.72,57.0,64.611729375,91.83556,1011.600011,7.594635504166667,23.83624
78,Amaravati,2018-02-11,0.46463063000435145,0.4,11.87,13.05,0.62,7.29,31.4,107.0,68.97659916666667,94.62476,1132.800018,10.416320479166666,22.608458
79,Amaravati,2018-02-12,0.10798683982910229,0.54,12.85,11.94,0.68,7.62,30.57,118.0,63.82521499999999,96.66195,460.5000083,10.160433045833331,28.082308
80,Amaravati,2018-02-13,0.08507218892630136,0.41,13.88,11.99,0.86,6.89,36.2,110.0,66.83031170833333,95.45908,1030.400019,8.8979353625,27.504093
81,Amaravati,2018-02-14,0.13807202875403565,0.25,16.71,10.89,0.95,12.91,48.39,114.0,60.009907375,94.56289,419.4000064,9.281775433333332,27.553524
82,Amaravati,2018-02-15,0.1420587740227829,1.68,25.6,20.24,0.69,11.81,33.46,111.0,56.461097375,92.53601,619.5000262,5.5376528125,22.59699
83,Amaravati,2018-02-16,0.39894878461413763,1.94,25.03,33.72,0.78,25.39,31.15,117.0,59.76087166666667,92.89023,457.8000109,4.851923495833334,25.455843
84,Amaravati,2018-02-17,-0.2316608502315222,1.45,16.01,22.52,0.67,17.62,27.62,107.0,62.95221175,96.08024,326.1999978,5.739734820833333,24.40046
85,Amaravati,2018-02-18,-0.4457654740021009,15.9,17.35,24.68,0.49,9.53,30.68,87.0,65.56761887500001,94.29815,347.9999919,7.602177616666666,29.237675
86,Amaravati,2018-02-19,-0.04973271235774762,3.49,12.79,22.79,0.58,8.21,30.21,89.0,66.21817408333334,95.771835,245.399996,9.2744964375,28.266306
87,Amaravati,2018-02-20,-0.06080045239188182,4.55,16.33,23.18,0.64,10.34,26.24,97.0,65.00373491666666,95.771835,530.700002,7.677774104166667,24.482647
88,Amaravati,2018-02-21,-0.22958074567667014,4.5,16.82,19.54,0.58,11.02,26.62,100.0,61.314667625,95.782776,58.2000019,7.001181275,26.476522
89,Amaravati,2018-02-22,-0.3462522804163562,7.39,17.33,18.13,0.6,11.81,24.84,105.0,60.286820041666665,95.49931,286.4999978,6.3604814166666666,31.170673
90,Amaravati,2018-02-23,-0.2857210093571036,6.13,17.75,16.57,0.85,10.87,23.99,114.0,65.23375158333333,96.93156,184.5,9.683122308333331,25.582806
91,Amaravati,2018-02-24,0.42349729708648226,8.21,19.14,20.46,0.7,10.82,21.64,116.0,57.34836908333333,98.46691,213.6,8.833786075,23.667091
92,Amaravati,2018-02-25,0.0273848024578461,11.52,17.19,16.35,0.6284,9.18,16.94,116.0,50.508954520833335,93.69169,2.7,6.572667857083334,24.014996
93,Amaravati,2018-02-26,-0.30102588602985186,9.19,20.85,15.88,0.7197999999999998,13.97,16.28,98.0,43.594848250000005,94.51835,0.0,5.830092804166667,25.099514
94,Amaravati,2018-02-27,-0.13442360203443113,19.35,21.18,18.5,0.81,15.02,18.8,116.0,48.252236458333336,85.94463,0.0,6.3895430125,29.237675
95,Amaravati,2018-02-28,-0.03254915739081846,5.34,19.02,22.46,0.79,22.7,25.64,108.0,55.14397904166666,94.922226,0.0,6.624279204166666,26.836306
96,Amaravati,2018-03-01,-0.34743432043476546,7.1,22.21,19.27,0.79,13.89,22.73,100.0,56.03407325,97.60219,139.5,6.926179545833333,28.910038
97,Amaravati,2018-03-02,-0.6039676254166629,5.37,18.83,14.52,0.72,8.98,23.63,92.0,52.35832616666667,96.972626,146.40000600000002,7.734524070833333,27.595823
98,Amaravati,2018-03-03,-0.735805554927181,4.45,17.33,12.72,0.65,9.71,29.26,80.0,45.141030666666666,75.30914,301.800007,9.244019479166669,26.882141
99,Amaravati,2018-03-04,-0.4984813383478689,4.45,22.81,12.41,0.66,12.63,22.9,88.0,54.70536391666667,95.2163,29.7000001,11.645662891666667,29.237675
100,Amaravati,2018-03-05,-0.6653731812918274,11.58,24.74,12.52,0.78,8.98,17.81,83.0,62.741183541666665,97.58876,99.8999978,10.641771945833334,28.001427
101,Amaravati,2018-03-06,-0.23809278282473392,19.66,26.29,14.03,0.81,9.68,17.53,100.0,63.149921041666666,96.98838,447.3000049,10.5910053875,27.684914
102,Amaravati,2018-03-07,-0.5497689755678236,5.71,19.03,14.15,0.75,8.03,22.81,81.0,54.16819125,95.279236,580.4000124,9.741227845833333,27.766712
103,Amaravati,2018-03-08,0.3671933651353187,11.93,28.85,14.0,1.03,10.21,22.24,112.0,55.763360291666665,99.08596,75.60000004,10.448139445833332,26.552288
104,Amaravati,2018-03-09,0.32467934394956827,8.08,22.65,16.53,0.91,12.68,26.26,113.0,65.55312791666667,97.30005,372.9000048,9.446501341666666,27.551172
105,Amaravati,2018-03-10,-0.06825914761501498,5.75,19.92,14.09,0.64,6.82,26.52,105.0,64.08767275,98.19215,438.6000084,8.649998983333333,26.82906
106,Amaravati,2018-03-11,-0.4681233800800746,2.74,13.08,13.51,0.78,8.35,30.38,88.0,63.673831125,96.996216,865.5000063,9.2978940625,20.633371
107,Amaravati,2018-03-12,-0.7057399571427011,6.01,19.07,12.65,0.68,7.75,21.52,78.0,62.88174420833334,96.43548,715.0000061,10.500507170833334,25.567604
108,Amaravati,2018-03-13,-0.7622355266453524,10.73,20.82,11.64,0.72,9.43,16.52,78.0,62.724910125,97.899925,497.499993,7.871543520833334,28.467329
109,Amaravati,2018-03-14,-1.0177057058938812,7.17,15.22,14.1,0.56,8.63,13.8,69.0,65.26951954166667,97.62256,694.5000134000001,10.44776455,26.525429
110,Amaravati,2018-03-15,-0.9706761854585937,4.9,10.42,10.74,0.58,11.33,21.38,60.0,65.74296787499999,96.763,962.600009,12.068792991666667,25.984917
111,Amaravati,2018-03-16,-1.4206390259904937,4.9,8.18,11.53,0.58,6.37,12.68,51.0,74.56236941666667,97.634834,1515.800021,8.286585504166666,17.462784
112,Amaravati,2018-03-17,-0.2785952566854308,4.98,19.05,13.47,0.7,12.47,20.32,61.0,69.66851408333333,94.43241,1066.6000263,6.988423895833333,18.837324
113,Amaravati,2018-03-18,-0.4322819068901574,6.41,20.43,13.75,0.8,10.57,23.36,90.0,58.76321029166667,90.69825,180.0000016,8.223027391666667,29.888672
114,Amaravati,2018-03-19,-0.5499955921179047,4.63,14.37,13.34,0.7,8.89,23.13,74.0,60.38672275,93.26873,354.0000059,8.136573695833333,29.795301
115,Amaravati,2018-03-20,-0.6025030283263587,6.62,18.83,13.96,0.57,7.04,13.58,76.0,60.998028041666664,93.571625,489.9000071,8.145282015833333,31.170673
116,Amaravati,2018-03-22,-0.0887817609620284,4.69,14.44,15.35,0.59,16.81,19.03,92.0,64.402984,96.205284,470.7000092,8.196186470833334,21.915693
117,Amaravati,2018-03-23,-0.19899198227871714,4.35,14.79,15.02,0.6,15.55,21.04,93.0,66.783282625,97.07929,577.5000168,7.9989406875,28.036118
118,Amaravati,2018-03-24,-0.44545772762094493,3.56,8.53,14.58,0.73,9.61,23.87,88.0,66.96889108333333,94.49481,759.3000148,8.698890508333333,26.437336
119,Amaravati,2018-03-25,-0.6825889029409337,2.94,6.99,13.53,0.67,3.69,27.58,75.0,64.81052741666666,94.45467,815.5000017,10.133989779166669,23.73271
120,Amaravati,2018-03-26,-0.5040767607776442,3.43,9.86,10.94,0.68,7.26,23.74,79.0,62.78230558333333,91.63373,522.700003,10.085172520833334,25.562534
121,Amaravati,2018-03-27,-0.841588406741752,5.11,11.29,11.24,0.58,13.19,20.89,74.0,64.88250275,97.34267,787.700002,10.970589254166669,27.25559
122,Amaravati,2018-03-28,-0.9009572338237942,4.25,10.36,11.8,0.83,14.42,20.99,62.0,67.336658875,93.9573,586.9000021,11.797901929166668,26.654589
123,Amaravati,2018-03-29,-1.0756015391224827,3.63,7.68,11.54,0.69,13.63,23.6,53.0,66.45837979166667,92.56656,768.90000004,12.691172541666669,22.33161
124,Amaravati,2018-03-30,-1.0901216585536797,3.49,8.43,9.3,0.57,18.83,23.6,53.0,67.67804766666667,95.65819,868.60001,13.2905705,25.944988
125,Amaravati,2018-03-31,-1.00534961944294,3.06,6.86,10.49,0.64,12.97,24.19,55.0,66.52109275,92.84326,696.300005,13.353189916666668,29.168886
126,Amaravati,2018-04-01,-1.1700760364804472,2.69,5.28,7.53,0.55,8.3,23.34,52.0,65.80413916666667,90.92792,585.2999941,13.495778208333334,25.603062
127,Amaravati,2018-04-02,-1.1321474715612712,4.32,14.33,8.17,0.56,9.95,23.86,55.0,73.36033983333333,92.82269,750.0999989,10.617152283333333,21.749481
128,Amaravati,2018-04-03,-1.1264932953131166,4.38,11.27,10.88,0.67,8.08,19.63,56.0,70.70984054166667,92.555916,851.6999853,10.7978191375,24.014996
129,Amaravati,2018-04-04,-1.0826237918312795,4.93,9.65,12.44,0.72,8.7,19.64,56.0,66.18621908333334,90.60321,508.1999958,11.392149070833334,27.595823
130,Amaravati,2018-04-05,-1.2960639538097545,2.06,6.63,8.44,0.69,5.86,14.34,52.0,66.89723141666667,92.53719,475.8000013,12.103036020833336,24.535524
131,Amaravati,2018-04-07,-0.922664665200416,5.01,10.84,10.27,0.74,7.4,13.13,76.0,67.36255120833333,95.3239,578.400002,9.243966620833334,21.398056
132,Amaravati,2018-04-08,-0.9042627159329718,4.17,13.54,9.77,0.65,10.35,34.29,76.0,62.541976375,93.8936,416.999996,6.6282672,23.090569
133,Amaravati,2018-04-09,-1.1005808979006544,4.18,8.86,10.54,0.81,6.71,19.29,81.0,65.32809358333334,95.57983,366.2999908,9.8074532,24.993439
134,Amaravati,2018-04-10,-1.0412372542469783,4.8,11.71,9.83,0.5,6.88,14.32,59.0,64.78251029166667,94.7588,364.1999936,11.397587883333337,25.346148
135,Amaravati,2018-04-13,-1.7620814551382553,3.86,5.22,8.62,0.59,6.62,14.29,46.0,64.6577095,89.89621,741.1999903,12.738531220833332,25.932495
136,Amaravati,2018-04-14,-1.6688295524226726,4.26,6.48,8.66,0.61,6.01,11.52,40.0,63.08400270833334,88.08876,510.300003,12.040613633333336,24.717085
137,Amaravati,2018-04-15,-1.8045954704431117,2.39,3.54,8.32,0.47,5.97,11.63,33.0,63.22106054166667,89.39935,659.100002,11.32968115,24.606731
138,Amaravati,2018-04-16,-1.673813673610661,3.7,5.73,7.23,0.5,7.01,18.9,49.0,60.67729079166667,89.6688,582.900008,9.483013770833333,25.071098
139,Amaravati,2018-04-17,-1.7300616542583707,3.72,5.86,6.04,0.53,6.69,7.51,32.0,61.31741258333333,89.11896,581.7000114,11.711663041666666,26.168804
140,Amaravati,2018-04-19,-1.7074239769608934,2.67,3.26,6.59,0.44,6.91,11.95,42.0,61.19695225,87.393684,681.0000144,14.346471645833333,24.72495
141,Amaravati,2018-04-21,-1.2454687496229597,3.0,4.9,6.3,0.66,7.64,23.67,53.0,63.6555675,86.11582,890.9999934,13.461729583333332,27.059933
142,Amaravati,2018-04-22,-1.681489195694543,2.7,3.86,5.01,0.36,5.44,20.73,47.0,63.04892208333333,85.861374,721.20001504,14.108966916666668,23.14103
143,Amaravati,2018-04-25,-1.1278445851085293,3.36,12.71,6.68,0.76,7.38,17.57,79.0,61.078175625,88.60992,437.3999989,11.820817270833333,25.96496
144,Amaravati,2018-04-27,-1.5496079002237855,3.76,5.11,6.78,0.48,6.21,16.31,47.0,60.584551874999995,84.5042,447.8999932,12.911372708333332,28.082308
145,Amaravati,2018-04-28,-1.6265323610381182,3.94,4.84,5.66,0.66,7.51,12.65,51.0,62.03836462500001,90.96966,463.20000904,13.839259770833335,26.200977
146,Amaravati,2018-04-29,-1.6467080545444104,3.51,5.55,4.43,1.01,5.38,7.55,52.0,64.321568125,86.59445,695.49999934,13.000975958333331,26.400545
147,Amaravati,2018-05-01,-1.14007198620793,3.12,6.96,5.76,0.8,7.09,34.26,88.0,64.36093187499999,85.404305,491.0999986,15.763272833333334,30.421598
148,Amaravati,2018-05-02,-0.997812586122018,4.29,22.75,8.96,0.85,7.28,32.62,78.0,62.608028166666664,84.61458,854.7000009999999,11.890510275,27.248457
149,Amaravati,2018-05-03,-1.3896417893589623,3.59,14.17,12.76,0.49,6.37,30.3,90.0,68.12828516666667,86.063286,1379.900013,10.961785875,25.068514
150,Amaravati,2018-05-04,-1.3012984761691004,4.65,26.74,12.69,0.56,6.01,12.46,43.0,66.95905195833333,89.65791,890.2000149,10.328538358333333,21.41319
151,Amaravati,2018-05-09,-1.5056964315490973,3.41,6.9,7.77,0.43,9.19,35.44,55.0,63.45109829166666,86.91923,733.800001,13.3702315,26.795223
152,Amaravati,2018-05-11,-1.5454239251156374,4.47,10.28,4.63,0.51,5.82,36.88,52.0,60.55438095833333,88.99325,587.400017,9.961957283333334,23.34455
153,Amaravati,2018-05-13,-1.3916267632699009,2.87,5.94,7.82,0.4,7.31,50.24,84.0,62.892070958333335,85.88069,566.100002,11.947598462499998,25.420181
154,Amaravati,2018-05-14,-1.106865950848664,3.66,10.0,9.3,1.03,12.02,43.79,95.0,62.53050508333333,86.38497,734.700006,11.04681,24.248611
155,Amaravati,2018-05-15,-1.1404748563719556,2.87,14.93,9.67,0.26,9.43,41.32,58.0,60.79153179166667,87.33251,441.0000098,9.574015445833334,21.313093
156,Amaravati,2018-05-17,-1.3904922895535974,4.69,9.26,8.99,1.18,6.82,54.21,125.0,61.875314583333335,86.85601,509.4000028,12.408011145833331,24.569832
157,Amaravati,2018-05-18,-1.6920295727137848,3.12,9.05,13.54,0.59,7.27,122.21,192.0,59.035356916666665,86.13007,370.8000092,10.687693733333331,25.241108
158,Amaravati,2018-05-20,-1.260145537408542,2.37,7.26,9.16,0.5516,8.06,40.47,81.0,59.062565125,85.37939,479.1000096,12.6816170625,25.671307
159,Amaravati,2018-05-22,-1.4731338719549882,2.51,5.4,9.37,0.47679999999999995,6.55,29.12,65.0,58.232628625,87.11807,921.60002,10.7584851,25.984917
160,Amaravati,2018-05-24,-1.054908268370034,4.28,13.88,11.52,0.48,7.3,44.62,86.0,59.98285270833333,85.091736,794.5000116,10.238231825,28.04305
161,Amaravati,2018-05-25,-0.6517567343673712,4.36,11.3,10.61,0.5,7.57,24.35,62.0,60.71711245833333,88.14658,618.9000133,9.448662433333334,23.132626
162,Amaravati,2018-05-26,-1.5205019164480094,3.8,8.59,9.78,0.46,6.09,29.05,78.0,61.048320999999994,85.35938,765.9000104,10.960351245833332,23.132626
163,Amaravati,2018-05-27,-1.3989427772294005,3.03,7.25,9.48,0.41,6.48,62.01,114.0,62.05991408333333,85.87104,658.2000043,9.576420725,20.774214
164,Amaravati,2018-05-28,-1.3078800860216944,3.72,7.72,10.79,0.34,5.99,64.58,103.0,59.151412375,87.66074,792.900013,11.925166845833331,23.188583
165,Amaravati,2018-05-29,-0.7704901783880987,3.63,10.82,11.18,0.36,11.72,82.13,134.0,56.60103579166667,84.35365,793.200031,10.358997820833332,31.037344
166,Amaravati,2018-05-30,-0.6219611024306774,3.17,10.17,9.85,0.29,6.4,105.09,168.0,55.74462258333333,81.20985,743.400027,7.783738770833334,25.772078
