,Without SMOTER,Without SMOTER,Without SMOTER,With SMOTER,With SMOTER,With SMOTER
,MSE,RMSE,R²,MSE,RMSE,R²
OLS,622.1035329824508,24.942003387507803,0.834956374219356,686.9435710107443,26.209608371945283,0.8177543581487507
Random Forest,559.1032213052684,23.64536363233326,0.8516703121947028,630.5646074475195,25.111045526770077,0.8327116571687708
SVR,630.641242469906,25.11257140298273,0.8326913259517211,635.4781700068271,25.208692350195935,0.8314080925090424
XGBoost,655.7954010011164,25.608502513835447,0.8260179455458118,751.1739051654753,27.40755197323313,0.8007140960830823
XGBoost + NN,669.8044868715751,25.880581269971028,0.8223013450069138,691.7776774485598,26.301666818826515,0.8164718731416625
